sensor_id,sensor_type,value,unit,timestamp,quality
sensor-009,humidity,66.618,%,2025-08-14T17:05:48.746689+00:00,0.999
sensor-009,humidity,68.519,%,2025-08-14T17:10:48.746689+00:00,0.963
sensor-009,humidity,74.206,%,2025-08-14T17:15:48.746689+00:00,0.963
sensor-009,humidity,75.345,%,2025-08-14T17:20:48.746689+00:00,0.97
sensor-009,humidity,75.473,%,2025-08-14T17:25:48.746689+00:00,0.962
sensor-009,humidity,75.556,%,2025-08-14T17:30:48.746689+00:00,1.0
sensor-009,humidity,72.945,%,2025-08-14T17:35:48.746689+00:00,0.977
sensor-009,humidity,71.674,%,2025-08-14T17:40:48.746689+00:00,0.928
sensor-009,humidity,66.564,%,2025-08-14T17:45:48.746689+00:00,0.942
sensor-009,humidity,74.423,%,2025-08-14T17:50:48.746689+00:00,0.992
sensor-009,humidity,70.804,%,2025-08-14T17:55:48.746689+00:00,0.931
sensor-009,humidity,70.118,%,2025-08-14T18:00:48.746689+00:00,0.953
sensor-009,humidity,69.065,%,2025-08-14T18:05:48.746689+00:00,0.971
sensor-009,humidity,68.445,%,2025-08-14T18:10:48.746689+00:00,0.951
sensor-009,humidity,70.827,%,2025-08-14T18:15:48.746689+00:00,0.948
sensor-009,humidity,66.9,%,2025-08-14T18:20:48.746689+00:00,1.0
sensor-009,humidity,70.853,%,2025-08-14T18:25:48.746689+00:00,0.977
sensor-009,humidity,73.005,%,2025-08-14T18:30:48.746689+00:00,1.0
sensor-009,humidity,73.465,%,2025-08-14T18:35:48.746689+00:00,0.955
sensor-009,humidity,67.327,%,2025-08-14T18:40:48.746689+00:00,1.0
sensor-009,humidity,70.44,%,2025-08-14T18:45:48.746689+00:00,1.0
sensor-009,humidity,73.954,%,2025-08-14T18:50:48.746689+00:00,1.0
sensor-009,humidity,68.402,%,2025-08-14T18:55:48.746689+00:00,0.982
sensor-009,humidity,69.282,%,2025-08-14T19:00:48.746689+00:00,0.992
sensor-009,humidity,70.911,%,2025-08-14T19:05:48.746689+00:00,0.956
sensor-009,humidity,66.185,%,2025-08-14T19:10:48.746689+00:00,0.972
sensor-009,humidity,73.478,%,2025-08-14T19:15:48.746689+00:00,0.992
sensor-009,humidity,73.712,%,2025-08-14T19:20:48.746689+00:00,1.0
sensor-009,humidity,68.568,%,2025-08-14T19:25:48.746689+00:00,1.0
sensor-009,humidity,74.693,%,2025-08-14T19:30:48.746689+00:00,0.965
sensor-009,humidity,68.609,%,2025-08-14T19:35:48.746689+00:00,0.972
sensor-009,humidity,68.645,%,2025-08-14T19:40:48.746689+00:00,0.97
sensor-009,humidity,69.776,%,2025-08-14T19:45:48.746689+00:00,0.986
sensor-009,humidity,72.486,%,2025-08-14T19:50:48.746689+00:00,1.0
sensor-009,humidity,73.204,%,2025-08-14T19:55:48.746689+00:00,1.0
sensor-009,humidity,67.007,%,2025-08-14T20:00:48.746689+00:00,1.0
sensor-009,humidity,70.44,%,2025-08-14T20:05:48.746689+00:00,0.99
sensor-009,humidity,68.838,%,2025-08-14T20:10:48.746689+00:00,1.0
sensor-009,humidity,71.153,%,2025-08-14T20:15:48.746689+00:00,0.98
sensor-009,humidity,64.449,%,2025-08-14T20:20:48.746689+00:00,0.977
sensor-009,humidity,69.464,%,2025-08-14T20:25:48.746689+00:00,1.0
sensor-009,humidity,72.246,%,2025-08-14T20:30:48.746689+00:00,0.971
sensor-009,humidity,72.529,%,2025-08-14T20:35:48.746689+00:00,0.951
sensor-009,humidity,67.564,%,2025-08-14T20:40:48.746689+00:00,0.964
sensor-009,humidity,72.493,%,2025-08-14T20:45:48.746689+00:00,0.978
sensor-009,humidity,72.216,%,2025-08-14T20:50:48.746689+00:00,0.948
sensor-009,humidity,70.926,%,2025-08-14T20:55:48.746689+00:00,0.937
sensor-009,humidity,67.816,%,2025-08-14T21:00:48.746689+00:00,0.971
sensor-009,humidity,71.275,%,2025-08-14T21:05:48.746689+00:00,0.976
sensor-009,humidity,69.342,%,2025-08-14T21:10:48.746689+00:00,0.974
sensor-009,humidity,75.227,%,2025-08-14T21:15:48.746689+00:00,0.996
sensor-009,humidity,66.082,%,2025-08-14T21:20:48.746689+00:00,0.994
sensor-009,humidity,69.871,%,2025-08-14T21:25:48.746689+00:00,0.972
sensor-009,humidity,66.16,%,2025-08-14T21:30:48.746689+00:00,0.978
sensor-009,humidity,74.802,%,2025-08-14T21:35:48.746689+00:00,1.0
sensor-009,humidity,66.525,%,2025-08-14T21:40:48.746689+00:00,0.99
sensor-009,humidity,73.823,%,2025-08-14T21:45:48.746689+00:00,0.968
sensor-009,humidity,69.466,%,2025-08-14T21:50:48.746689+00:00,0.998
sensor-009,humidity,72.976,%,2025-08-14T21:55:48.746689+00:00,0.957
sensor-009,humidity,71.854,%,2025-08-14T22:00:48.746689+00:00,0.984
sensor-009,humidity,73.326,%,2025-08-14T22:05:48.746689+00:00,0.974
sensor-009,humidity,68.704,%,2025-08-14T22:10:48.746689+00:00,0.993
sensor-009,humidity,73.338,%,2025-08-14T22:15:48.746689+00:00,0.994
sensor-009,humidity,70.127,%,2025-08-14T22:20:48.746689+00:00,0.999
sensor-009,humidity,66.49,%,2025-08-14T22:25:48.746689+00:00,0.944
sensor-009,humidity,74.906,%,2025-08-14T22:30:48.746689+00:00,0.951
sensor-009,humidity,70.534,%,2025-08-14T22:35:48.746689+00:00,0.948
sensor-009,humidity,71.352,%,2025-08-14T22:40:48.746689+00:00,0.974
sensor-009,humidity,71.6,%,2025-08-14T22:45:48.746689+00:00,0.956
sensor-009,humidity,72.278,%,2025-08-14T22:50:48.746689+00:00,1.0
sensor-009,humidity,70.973,%,2025-08-14T22:55:48.746689+00:00,1.0
sensor-009,humidity,66.195,%,2025-08-14T23:00:48.746689+00:00,1.0
sensor-009,humidity,71.675,%,2025-08-14T23:05:48.746689+00:00,0.972
sensor-009,humidity,67.318,%,2025-08-14T23:10:48.746689+00:00,0.993
sensor-009,humidity,71.283,%,2025-08-14T23:15:48.746689+00:00,0.984
sensor-009,humidity,69.115,%,2025-08-14T23:20:48.746689+00:00,0.988
sensor-009,humidity,69.378,%,2025-08-14T23:25:48.746689+00:00,0.965
sensor-009,humidity,72.024,%,2025-08-14T23:30:48.746689+00:00,0.99
sensor-009,humidity,66.603,%,2025-08-14T23:35:48.746689+00:00,0.963
sensor-009,humidity,68.151,%,2025-08-14T23:40:48.746689+00:00,1.0
sensor-009,humidity,71.407,%,2025-08-14T23:45:48.746689+00:00,1.0
sensor-009,humidity,71.446,%,2025-08-14T23:50:48.746689+00:00,0.973
sensor-009,humidity,73.18,%,2025-08-14T23:55:48.746689+00:00,0.978
sensor-009,humidity,70.927,%,2025-08-15T00:00:48.746689+00:00,0.97
sensor-009,humidity,72.035,%,2025-08-15T00:05:48.746689+00:00,1.0
sensor-009,humidity,74.913,%,2025-08-15T00:10:48.746689+00:00,0.968
sensor-009,humidity,74.205,%,2025-08-15T00:15:48.746689+00:00,0.959
sensor-009,humidity,72.693,%,2025-08-15T00:20:48.746689+00:00,0.979
sensor-009,humidity,75.219,%,2025-08-15T00:25:48.746689+00:00,0.978
sensor-009,humidity,60.035,%,2025-08-15T00:30:48.746689+00:00,0.999
sensor-009,humidity,69.603,%,2025-08-15T00:35:48.746689+00:00,0.974
sensor-009,humidity,71.445,%,2025-08-15T00:40:48.746689+00:00,0.977
sensor-009,humidity,75.616,%,2025-08-15T00:45:48.746689+00:00,0.974
sensor-009,humidity,74.736,%,2025-08-15T00:50:48.746689+00:00,0.935
sensor-009,humidity,70.785,%,2025-08-15T00:55:48.746689+00:00,1.0
sensor-009,humidity,71.547,%,2025-08-15T01:00:48.746689+00:00,0.994
sensor-009,humidity,74.633,%,2025-08-15T01:05:48.746689+00:00,0.988
sensor-009,humidity,71.733,%,2025-08-15T01:10:48.746689+00:00,0.997
sensor-009,humidity,70.901,%,2025-08-15T01:15:48.746689+00:00,0.961
sensor-009,humidity,71.715,%,2025-08-15T01:20:48.746689+00:00,0.955
sensor-009,humidity,66.839,%,2025-08-15T01:25:48.746689+00:00,0.988
sensor-009,humidity,69.633,%,2025-08-15T01:30:48.746689+00:00,1.0
sensor-009,humidity,75.369,%,2025-08-15T01:35:48.746689+00:00,0.966
sensor-009,humidity,69.478,%,2025-08-15T01:40:48.746689+00:00,0.989
sensor-009,humidity,67.424,%,2025-08-15T01:45:48.746689+00:00,0.991
sensor-009,humidity,72.944,%,2025-08-15T01:50:48.746689+00:00,0.974
sensor-009,humidity,75.038,%,2025-08-15T01:55:48.746689+00:00,0.986
sensor-009,humidity,75.078,%,2025-08-15T02:00:48.746689+00:00,0.991
sensor-009,humidity,74.728,%,2025-08-15T02:05:48.746689+00:00,0.984
sensor-009,humidity,73.446,%,2025-08-15T02:10:48.746689+00:00,0.977
sensor-009,humidity,66.587,%,2025-08-15T02:15:48.746689+00:00,0.962
sensor-009,humidity,73.97,%,2025-08-15T02:20:48.746689+00:00,1.0
sensor-009,humidity,74.848,%,2025-08-15T02:25:48.746689+00:00,0.962
sensor-009,humidity,75.594,%,2025-08-15T02:30:48.746689+00:00,0.976
sensor-009,humidity,75.008,%,2025-08-15T02:35:48.746689+00:00,0.991
sensor-009,humidity,69.441,%,2025-08-15T02:40:48.746689+00:00,0.973
sensor-009,humidity,67.552,%,2025-08-15T02:45:48.746689+00:00,0.976
sensor-009,humidity,69.856,%,2025-08-15T02:50:48.746689+00:00,1.0
sensor-009,humidity,73.537,%,2025-08-15T02:55:48.746689+00:00,0.984
sensor-009,humidity,68.821,%,2025-08-15T03:00:48.746689+00:00,0.977
sensor-009,humidity,75.283,%,2025-08-15T03:05:48.746689+00:00,0.989
sensor-009,humidity,74.13,%,2025-08-15T03:10:48.746689+00:00,1.0
sensor-009,humidity,66.669,%,2025-08-15T03:15:48.746689+00:00,1.0
sensor-009,humidity,74.673,%,2025-08-15T03:20:48.746689+00:00,1.0
sensor-009,humidity,67.82,%,2025-08-15T03:25:48.746689+00:00,0.98
sensor-009,humidity,70.927,%,2025-08-15T03:30:48.746689+00:00,0.987
sensor-009,humidity,69.825,%,2025-08-15T03:35:48.746689+00:00,0.999
sensor-009,humidity,68.208,%,2025-08-15T03:40:48.746689+00:00,0.954
sensor-009,humidity,68.084,%,2025-08-15T03:45:48.746689+00:00,0.97
sensor-009,humidity,69.027,%,2025-08-15T03:50:48.746689+00:00,0.98
sensor-009,humidity,75.101,%,2025-08-15T03:55:48.746689+00:00,0.958
sensor-009,humidity,69.226,%,2025-08-15T04:00:48.746689+00:00,0.961
sensor-009,humidity,70.455,%,2025-08-15T04:05:48.746689+00:00,1.0
sensor-009,humidity,68.056,%,2025-08-15T04:10:48.746689+00:00,0.981
sensor-009,humidity,66.775,%,2025-08-15T04:15:48.746689+00:00,0.981
sensor-009,humidity,70.317,%,2025-08-15T04:20:48.746689+00:00,0.985
sensor-009,humidity,73.162,%,2025-08-15T04:25:48.746689+00:00,0.987
sensor-009,humidity,70.72,%,2025-08-15T04:30:48.746689+00:00,0.98
sensor-009,humidity,66.655,%,2025-08-15T04:35:48.746689+00:00,0.948
sensor-009,humidity,63.507,%,2025-08-15T04:40:48.746689+00:00,0.972
sensor-009,humidity,68.269,%,2025-08-15T04:45:48.746689+00:00,0.991
sensor-009,humidity,67.625,%,2025-08-15T04:50:48.746689+00:00,0.969
sensor-009,humidity,70.96,%,2025-08-15T04:55:48.746689+00:00,1.0
sensor-009,humidity,68.392,%,2025-08-15T05:00:48.746689+00:00,0.986
sensor-009,humidity,70.791,%,2025-08-15T05:05:48.746689+00:00,0.974
sensor-009,humidity,70.889,%,2025-08-15T05:10:48.746689+00:00,0.963
sensor-009,humidity,71.554,%,2025-08-15T05:15:48.746689+00:00,0.996
sensor-009,humidity,74.498,%,2025-08-15T05:20:48.746689+00:00,0.972
sensor-009,humidity,75.023,%,2025-08-15T05:25:48.746689+00:00,0.984
sensor-009,humidity,71.988,%,2025-08-15T05:30:48.746689+00:00,1.0
sensor-009,humidity,73.13,%,2025-08-15T05:35:48.746689+00:00,0.958
sensor-009,humidity,70.29,%,2025-08-15T05:40:48.746689+00:00,1.0
sensor-009,humidity,73.148,%,2025-08-15T05:45:48.746689+00:00,0.996
sensor-009,humidity,69.487,%,2025-08-15T05:50:48.746689+00:00,0.966
sensor-009,humidity,72.867,%,2025-08-15T05:55:48.746689+00:00,0.974
sensor-009,humidity,66.374,%,2025-08-15T06:00:48.746689+00:00,0.954
sensor-009,humidity,70.097,%,2025-08-15T06:05:48.746689+00:00,0.996
sensor-009,humidity,69.124,%,2025-08-15T06:10:48.746689+00:00,0.961
sensor-009,humidity,74.179,%,2025-08-15T06:15:48.746689+00:00,0.974
sensor-009,humidity,73.634,%,2025-08-15T06:20:48.746689+00:00,1.0
sensor-009,humidity,71.828,%,2025-08-15T06:25:48.746689+00:00,0.982
sensor-009,humidity,71.012,%,2025-08-15T06:30:48.746689+00:00,1.0
sensor-009,humidity,75.328,%,2025-08-15T06:35:48.746689+00:00,0.983
sensor-009,humidity,68.214,%,2025-08-15T06:40:48.746689+00:00,0.973
sensor-009,humidity,75.333,%,2025-08-15T06:45:48.746689+00:00,0.989
sensor-009,humidity,67.528,%,2025-08-15T06:50:48.746689+00:00,0.959
sensor-009,humidity,72.418,%,2025-08-15T06:55:48.746689+00:00,0.993
sensor-009,humidity,65.826,%,2025-08-15T07:00:48.746689+00:00,0.992
sensor-009,humidity,68.158,%,2025-08-15T07:05:48.746689+00:00,0.987
sensor-009,humidity,69.864,%,2025-08-15T07:10:48.746689+00:00,1.0
sensor-009,humidity,67.369,%,2025-08-15T07:15:48.746689+00:00,0.998
sensor-009,humidity,67.568,%,2025-08-15T07:20:48.746689+00:00,0.985
sensor-009,humidity,69.279,%,2025-08-15T07:25:48.746689+00:00,0.949
sensor-009,humidity,75.119,%,2025-08-15T07:30:48.746689+00:00,0.961
sensor-009,humidity,74.937,%,2025-08-15T07:35:48.746689+00:00,0.995
sensor-009,humidity,65.847,%,2025-08-15T07:40:48.746689+00:00,0.999
sensor-009,humidity,68.547,%,2025-08-15T07:45:48.746689+00:00,0.97
sensor-009,humidity,72.031,%,2025-08-15T07:50:48.746689+00:00,0.992
sensor-009,humidity,71.578,%,2025-08-15T07:55:48.746689+00:00,0.996
sensor-009,humidity,72.584,%,2025-08-15T08:00:48.746689+00:00,1.0
sensor-009,humidity,68.699,%,2025-08-15T08:05:48.746689+00:00,0.967
sensor-009,humidity,71.67,%,2025-08-15T08:10:48.746689+00:00,0.946
sensor-009,humidity,66.047,%,2025-08-15T08:15:48.746689+00:00,0.941
sensor-009,humidity,66.726,%,2025-08-15T08:20:48.746689+00:00,1.0
sensor-009,humidity,73.28,%,2025-08-15T08:25:48.746689+00:00,0.968
sensor-009,humidity,68.549,%,2025-08-15T08:30:48.746689+00:00,1.0
sensor-009,humidity,73.901,%,2025-08-15T08:35:48.746689+00:00,0.994
sensor-009,humidity,66.844,%,2025-08-15T08:40:48.746689+00:00,0.993
sensor-009,humidity,70.919,%,2025-08-15T08:45:48.746689+00:00,0.963
sensor-009,humidity,57.749,%,2025-08-15T08:50:48.746689+00:00,0.97
sensor-009,humidity,72.384,%,2025-08-15T08:55:48.746689+00:00,0.937
sensor-009,humidity,69.862,%,2025-08-15T09:00:48.746689+00:00,0.98
sensor-009,humidity,69.278,%,2025-08-15T09:05:48.746689+00:00,1.0
sensor-009,humidity,75.026,%,2025-08-15T09:10:48.746689+00:00,0.996
sensor-009,humidity,74.514,%,2025-08-15T09:15:48.746689+00:00,0.954
sensor-009,humidity,74.281,%,2025-08-15T09:20:48.746689+00:00,0.981
sensor-009,humidity,66.533,%,2025-08-15T09:25:48.746689+00:00,0.995
sensor-009,humidity,71.817,%,2025-08-15T09:30:48.746689+00:00,0.95
sensor-009,humidity,66.597,%,2025-08-15T09:35:48.746689+00:00,0.938
sensor-009,humidity,67.903,%,2025-08-15T09:40:48.746689+00:00,1.0
sensor-009,humidity,71.876,%,2025-08-15T09:45:48.746689+00:00,0.957
sensor-009,humidity,68.557,%,2025-08-15T09:50:48.746689+00:00,0.99
sensor-009,humidity,75.621,%,2025-08-15T09:55:48.746689+00:00,1.0
sensor-009,humidity,71.551,%,2025-08-15T10:00:48.746689+00:00,1.0
sensor-009,humidity,73.087,%,2025-08-15T10:05:48.746689+00:00,1.0
sensor-009,humidity,70.469,%,2025-08-15T10:10:48.746689+00:00,0.985
sensor-009,humidity,74.405,%,2025-08-15T10:15:48.746689+00:00,0.967
sensor-009,humidity,75.181,%,2025-08-15T10:20:48.746689+00:00,0.96
sensor-009,humidity,71.419,%,2025-08-15T10:25:48.746689+00:00,0.999
sensor-009,humidity,70.225,%,2025-08-15T10:30:48.746689+00:00,0.969
sensor-009,humidity,67.321,%,2025-08-15T10:35:48.746689+00:00,0.996
sensor-009,humidity,72.451,%,2025-08-15T10:40:48.746689+00:00,0.949
sensor-009,humidity,70.269,%,2025-08-15T10:45:48.746689+00:00,0.979
sensor-009,humidity,67.169,%,2025-08-15T10:50:48.746689+00:00,0.966
sensor-009,humidity,70.432,%,2025-08-15T10:55:48.746689+00:00,0.987
sensor-009,humidity,69.244,%,2025-08-15T11:00:48.746689+00:00,0.973
sensor-009,humidity,75.248,%,2025-08-15T11:05:48.746689+00:00,0.969
sensor-009,humidity,74.079,%,2025-08-15T11:10:48.746689+00:00,0.993
sensor-009,humidity,66.427,%,2025-08-15T11:15:48.746689+00:00,1.0
sensor-009,humidity,75.104,%,2025-08-15T11:20:48.746689+00:00,0.991
sensor-009,humidity,70.869,%,2025-08-15T11:25:48.746689+00:00,0.978
sensor-009,humidity,67.565,%,2025-08-15T11:30:48.746689+00:00,0.956
sensor-009,humidity,70.431,%,2025-08-15T11:35:48.746689+00:00,0.988
sensor-009,humidity,68.422,%,2025-08-15T11:40:48.746689+00:00,0.962
sensor-009,humidity,75.373,%,2025-08-15T11:45:48.746689+00:00,1.0
sensor-009,humidity,74.354,%,2025-08-15T11:50:48.746689+00:00,0.971
sensor-009,humidity,75.524,%,2025-08-15T11:55:48.746689+00:00,0.986
sensor-009,humidity,74.854,%,2025-08-15T12:00:48.746689+00:00,0.983
sensor-009,humidity,65.786,%,2025-08-15T12:05:48.746689+00:00,0.963
sensor-009,humidity,75.332,%,2025-08-15T12:10:48.746689+00:00,0.954
sensor-009,humidity,66.835,%,2025-08-15T12:15:48.746689+00:00,0.994
sensor-009,humidity,74.583,%,2025-08-15T12:20:48.746689+00:00,1.0
sensor-009,humidity,71.268,%,2025-08-15T12:25:48.746689+00:00,0.966
sensor-009,humidity,70.693,%,2025-08-15T12:30:48.746689+00:00,1.0
sensor-009,humidity,70.438,%,2025-08-15T12:35:48.746689+00:00,0.966
sensor-009,humidity,66.011,%,2025-08-15T12:40:48.746689+00:00,1.0
sensor-009,humidity,66.003,%,2025-08-15T12:45:48.746689+00:00,0.978
sensor-009,humidity,66.391,%,2025-08-15T12:50:48.746689+00:00,0.982
sensor-009,humidity,67.147,%,2025-08-15T12:55:48.746689+00:00,0.968
sensor-010,voltage,47.645,V,2025-08-13T11:00:48.746689+00:00,0.956
sensor-010,voltage,58.156,V,2025-08-13T11:05:48.746689+00:00,1.0
sensor-010,voltage,61.474,V,2025-08-13T11:10:48.746689+00:00,0.981
sensor-010,voltage,61.583,V,2025-08-13T11:15:48.746689+00:00,1.0
sensor-010,voltage,64.178,V,2025-08-13T11:20:48.746689+00:00,0.992
sensor-010,voltage,60.792,V,2025-08-13T11:25:48.746689+00:00,0.971
sensor-010,voltage,60.678,V,2025-08-13T11:30:48.746689+00:00,1.0
sensor-010,voltage,64.397,V,2025-08-13T11:35:48.746689+00:00,0.966
sensor-010,voltage,57.551,V,2025-08-13T11:40:48.746689+00:00,0.98
sensor-010,voltage,55.374,V,2025-08-13T11:45:48.746689+00:00,0.954
sensor-010,voltage,56.062,V,2025-08-13T11:50:48.746689+00:00,0.976
sensor-010,voltage,56.586,V,2025-08-13T11:55:48.746689+00:00,1.0
sensor-010,voltage,58.421,V,2025-08-13T12:00:48.746689+00:00,0.995
sensor-010,voltage,64.092,V,2025-08-13T12:05:48.746689+00:00,0.961
sensor-010,voltage,64.609,V,2025-08-13T12:10:48.746689+00:00,0.95
sensor-010,voltage,60.078,V,2025-08-13T12:15:48.746689+00:00,0.999
sensor-010,voltage,62.592,V,2025-08-13T12:20:48.746689+00:00,0.981
sensor-010,voltage,60.828,V,2025-08-13T12:25:48.746689+00:00,0.957
sensor-010,voltage,60.203,V,2025-08-13T12:30:48.746689+00:00,1.0
sensor-010,voltage,60.61,V,2025-08-13T12:35:48.746689+00:00,0.957
sensor-010,voltage,58.837,V,2025-08-13T12:40:48.746689+00:00,0.987
sensor-010,voltage,64.053,V,2025-08-13T12:45:48.746689+00:00,1.0
sensor-010,voltage,63.029,V,2025-08-13T12:50:48.746689+00:00,1.0
sensor-010,voltage,63.997,V,2025-08-13T12:55:48.746689+00:00,0.993
sensor-010,voltage,59.419,V,2025-08-13T13:00:48.746689+00:00,1.0
sensor-010,voltage,61.978,V,2025-08-13T13:05:48.746689+00:00,0.975
sensor-010,voltage,56.843,V,2025-08-13T13:10:48.746689+00:00,1.0
sensor-010,voltage,65.251,V,2025-08-13T13:15:48.746689+00:00,0.942
sensor-010,voltage,57.852,V,2025-08-13T13:20:48.746689+00:00,0.98
sensor-010,voltage,63.041,V,2025-08-13T13:25:48.746689+00:00,1.0
sensor-010,voltage,56.492,V,2025-08-13T13:30:48.746689+00:00,1.0
sensor-010,voltage,61.534,V,2025-08-13T13:35:48.746689+00:00,0.957
sensor-010,voltage,55.324,V,2025-08-13T13:40:48.746689+00:00,0.972
sensor-010,voltage,62.828,V,2025-08-13T13:45:48.746689+00:00,0.993
sensor-010,voltage,65.069,V,2025-08-13T13:50:48.746689+00:00,0.992
sensor-010,voltage,55.378,V,2025-08-13T13:55:48.746689+00:00,0.969
sensor-010,voltage,55.335,V,2025-08-13T14:00:48.746689+00:00,0.997
sensor-010,voltage,65.076,V,2025-08-13T14:05:48.746689+00:00,0.973
sensor-010,voltage,61.924,V,2025-08-13T14:10:48.746689+00:00,0.98
sensor-010,voltage,62.641,V,2025-08-13T14:15:48.746689+00:00,0.986
sensor-010,voltage,55.535,V,2025-08-13T14:20:48.746689+00:00,0.977
sensor-010,voltage,56.123,V,2025-08-13T14:25:48.746689+00:00,0.977
sensor-010,voltage,58.229,V,2025-08-13T14:30:48.746689+00:00,0.962
sensor-010,voltage,61.961,V,2025-08-13T14:35:48.746689+00:00,0.989
sensor-010,voltage,55.778,V,2025-08-13T14:40:48.746689+00:00,0.969
sensor-010,voltage,57.949,V,2025-08-13T14:45:48.746689+00:00,0.977
sensor-010,voltage,58.078,V,2025-08-13T14:50:48.746689+00:00,0.955
sensor-010,voltage,56.936,V,2025-08-13T14:55:48.746689+00:00,1.0
sensor-010,voltage,59.527,V,2025-08-13T15:00:48.746689+00:00,0.965
sensor-010,voltage,56.935,V,2025-08-13T15:05:48.746689+00:00,1.0
sensor-010,voltage,46.743,V,2025-08-13T15:10:48.746689+00:00,1.0
sensor-010,voltage,65.138,V,2025-08-13T15:15:48.746689+00:00,0.966
sensor-010,voltage,56.095,V,2025-08-13T15:20:48.746689+00:00,0.965
sensor-010,voltage,63.574,V,2025-08-13T15:25:48.746689+00:00,0.988
sensor-010,voltage,62.211,V,2025-08-13T15:30:48.746689+00:00,0.952
sensor-010,voltage,57.192,V,2025-08-13T15:35:48.746689+00:00,1.0
sensor-010,voltage,56.211,V,2025-08-13T15:40:48.746689+00:00,0.977
sensor-010,voltage,59.59,V,2025-08-13T15:45:48.746689+00:00,0.952
sensor-010,voltage,59.616,V,2025-08-13T15:50:48.746689+00:00,0.932
sensor-010,voltage,62.68,V,2025-08-13T15:55:48.746689+00:00,0.973
sensor-010,voltage,64.039,V,2025-08-13T16:00:48.746689+00:00,0.981
sensor-010,voltage,55.412,V,2025-08-13T16:05:48.746689+00:00,0.972
sensor-010,voltage,58.442,V,2025-08-13T16:10:48.746689+00:00,0.988
sensor-010,voltage,56.129,V,2025-08-13T16:15:48.746689+00:00,0.959
sensor-010,voltage,57.382,V,2025-08-13T16:20:48.746689+00:00,0.984
sensor-010,voltage,60.978,V,2025-08-13T16:25:48.746689+00:00,0.96
sensor-010,voltage,60.9,V,2025-08-13T16:30:48.746689+00:00,0.978
sensor-010,voltage,59.77,V,2025-08-13T16:35:48.746689+00:00,0.995
sensor-010,voltage,59.174,V,2025-08-13T16:40:48.746689+00:00,1.0
sensor-010,voltage,64.836,V,2025-08-13T16:45:48.746689+00:00,0.988
sensor-010,voltage,62.481,V,2025-08-13T16:50:48.746689+00:00,0.966
sensor-010,voltage,61.396,V,2025-08-13T16:55:48.746689+00:00,0.997
sensor-010,voltage,63.728,V,2025-08-13T17:00:48.746689+00:00,1.0
sensor-010,voltage,58.956,V,2025-08-13T17:05:48.746689+00:00,0.965
sensor-010,voltage,57.453,V,2025-08-13T17:10:48.746689+00:00,0.971
sensor-010,voltage,58.153,V,2025-08-13T17:15:48.746689+00:00,0.984
sensor-010,voltage,59.115,V,2025-08-13T17:20:48.746689+00:00,0.971
sensor-010,voltage,58.469,V,2025-08-13T17:25:48.746689+00:00,1.0
sensor-010,voltage,64.523,V,2025-08-13T17:30:48.746689+00:00,0.98
sensor-010,voltage,61.988,V,2025-08-13T17:35:48.746689+00:00,0.976
sensor-010,voltage,59.521,V,2025-08-13T17:40:48.746689+00:00,0.991
sensor-010,voltage,64.449,V,2025-08-13T17:45:48.746689+00:00,0.984
sensor-010,voltage,61.759,V,2025-08-13T17:50:48.746689+00:00,0.99
sensor-010,voltage,59.972,V,2025-08-13T17:55:48.746689+00:00,0.962
sensor-010,voltage,59.29,V,2025-08-13T18:00:48.746689+00:00,0.975
sensor-010,voltage,59.503,V,2025-08-13T18:05:48.746689+00:00,0.98
sensor-010,voltage,59.418,V,2025-08-13T18:10:48.746689+00:00,0.964
sensor-010,voltage,57.093,V,2025-08-13T18:15:48.746689+00:00,0.945
sensor-010,voltage,55.727,V,2025-08-13T18:20:48.746689+00:00,0.928
sensor-010,voltage,65.114,V,2025-08-13T18:25:48.746689+00:00,0.956
sensor-010,voltage,58.481,V,2025-08-13T18:30:48.746689+00:00,0.967
sensor-010,voltage,60.329,V,2025-08-13T18:35:48.746689+00:00,0.95
sensor-010,voltage,60.606,V,2025-08-13T18:40:48.746689+00:00,0.984
sensor-010,voltage,57.33,V,2025-08-13T18:45:48.746689+00:00,0.999
sensor-010,voltage,61.126,V,2025-08-13T18:50:48.746689+00:00,0.97
sensor-010,voltage,57.371,V,2025-08-13T18:55:48.746689+00:00,0.996
sensor-010,voltage,61.256,V,2025-08-13T19:00:48.746689+00:00,0.954
sensor-010,voltage,58.581,V,2025-08-13T19:05:48.746689+00:00,0.996
sensor-010,voltage,60.63,V,2025-08-13T19:10:48.746689+00:00,0.979
sensor-010,voltage,58.747,V,2025-08-13T19:15:48.746689+00:00,0.98
sensor-010,voltage,52.179,V,2025-08-13T19:20:48.746689+00:00,0.982
sensor-010,voltage,57.541,V,2025-08-13T19:25:48.746689+00:00,1.0
sensor-010,voltage,64.207,V,2025-08-13T19:30:48.746689+00:00,1.0
sensor-010,voltage,63.752,V,2025-08-13T19:35:48.746689+00:00,0.991
sensor-010,voltage,64.061,V,2025-08-13T19:40:48.746689+00:00,0.986
sensor-010,voltage,56.656,V,2025-08-13T19:45:48.746689+00:00,0.974
sensor-010,voltage,63.12,V,2025-08-13T19:50:48.746689+00:00,0.957
sensor-010,voltage,57.998,V,2025-08-13T19:55:48.746689+00:00,0.994
sensor-010,voltage,63.825,V,2025-08-13T20:00:48.746689+00:00,0.988
sensor-010,voltage,65.102,V,2025-08-13T20:05:48.746689+00:00,0.976
